
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/09/2026 13:37:45
MetaData, TestRecord.TestTarget, 260331_WF02_#5_JUMBOFET_BULK_R1
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 80e9c934-1653-4805-af00-19550921f769
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, -1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.42307692307692307
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=700 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.8,1.5,2.2,2.9	0.1	0.7	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, -68.752512838153493
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -9.9341199999999987E-08, 5.3939E-11, 9.9610299999999993E-08, -68.752512838153493
DataValue, -2.94, 0.1, 0, -9.5018799999999988E-08, 2.2537E-11, 9.52742E-08, -90.151214799313522
DataValue, -2.88, 0.1, 0, -9.0756399999999991E-08, 1.4250000000000001E-11, 9.06478E-08, -146.55725827941458
DataValue, -2.82, 0.1, 0, -8.62757E-08, 9.938E-12, 8.6474399999999992E-08, -174.46221536612538
DataValue, -2.7600000000000002, 0.1, 0, -8.2222599999999986E-08, 7.1630000000000009E-12, 8.2380599999999993E-08, -193.54302549814253
DataValue, -2.7, 0.1, 0, -7.80671E-08, 5.346E-12, 7.80908E-08, -230.19186028679849
DataValue, -2.64, 0.1, 0, -7.403259999999999E-08, 4.2530000000000006E-12, 7.4171E-08, -235.97833450187423
DataValue, -2.58, 0.1, 0, -7.0103699999999987E-08, 3.2150000000000003E-12, 7.0096599999999987E-08, -234.05115901125407
DataValue, -2.52, 0.1, 0, -6.64146E-08, 2.5470000000000004E-12, 6.64521E-08, -221.01115562624912
DataValue, -2.46, 0.1, 0, -6.275269999999999E-08, 1.868E-12, 6.2755899999999991E-08, -188.81206127655818
DataValue, -2.4, 0.1, 0, -5.9141599999999993E-08, 1.349E-12, 5.9176499999999994E-08, -199.94144141180354
DataValue, -2.34, 0.1, 0, -5.5716499999999995E-08, 1.0250000000000002E-12, 5.58924E-08, -204.87842700078855
DataValue, -2.2800000000000002, 0.1, 0, -5.2522399999999994E-08, 7.51E-13, 5.2487799999999996E-08, -105.03395163763766
DataValue, -2.22, 0.1, 0, -4.9260799999999996E-08, 3.27E-13, 4.9256499999999995E-08, -105.96326596678902
DataValue, -2.16, 0.1, 0, -4.6167799999999996E-08, 2.4200000000000003E-13, 4.6215899999999996E-08, -55.752392185186011
DataValue, -2.1, 0.1, 0, -4.3367899999999996E-08, 3.8E-14, 4.33497E-08, -975.913549774963
DataValue, -2.04, 0.1, 0, -4.0379599999999993E-08, -2.1400000000000002E-13, 4.03687E-08, 55.1332660791533
DataValue, -1.98, 0.1, 0, -3.76083E-08, -3.3500000000000004E-13, 3.76444E-08, 190.33236156820738
DataValue, -1.92, 0.1, 0, -3.50342E-08, -4.0200000000000005E-13, 3.5073299999999996E-08, 204.15570336217635
DataValue, -1.86, 0.1, 0, -3.24804E-08, -6.0300000000000006E-13, 3.24553E-08, 210.96568646828166
DataValue, -1.8, 0.1, 0, -2.99331E-08, -7.100000000000001E-13, 3.01012E-08, 393.51340391575837
DataValue, -1.74, 0.1, 0, -2.7748399999999997E-08, -8.18E-13, 2.7707099999999997E-08, 426.01810495893733
DataValue, -1.68, 0.1, 0, -2.5506599999999996E-08, -9.4100000000000013E-13, 2.5505499999999996E-08, 561.24815096197744
DataValue, -1.62, 0.1, 0, -2.33876E-08, -1.013E-12, 2.3393499999999997E-08, 907.700919967656
DataValue, -1.56, 0.1, 0, -2.14586E-08, -1.074E-12, 2.1391099999999998E-08, 1262.6140903230007
DataValue, -1.5, 0.1, 0, -1.9481499999999998E-08, -1.114E-12, 1.95301E-08, 1374.2289348179622
DataValue, -1.44, 0.1, 0, -1.7768799999999998E-08, -1.172E-12, 1.7784999999999997E-08, 888.96107841999094
DataValue, -1.3800000000000001, 0.1, 0, -1.60898E-08, -1.2750000000000001E-12, 1.6071399999999997E-08, 2713.1426285516482
DataValue, -1.32, 0.1, 0, -1.4495499999999999E-08, -1.2250000000000001E-12, 1.4488799999999999E-08, 2743.7731863227241
DataValue, -1.26, 0.1, 0, -1.3007599999999998E-08, -1.3320000000000002E-12, 1.3005499999999999E-08, 1001.1093089488934
DataValue, -1.2, 0.1, 0, -1.15903E-08, -1.381E-12, 1.1601599999999999E-08, 1348.1422618057134
DataValue, -1.1400000000000001, 0.1, 0, -1.0292399999999999E-08, -1.456E-12, 1.02635E-08, -2570.0092830580743
DataValue, -1.08, 0.1, 0, -9.04976E-09, -1.318E-12, 9.06144E-09, -728.94275857120965
DataValue, -1.02, 0.1, 0, -7.91609E-09, -1.235E-12, 7.93391E-09, -2575.5340940785368
DataValue, -0.96, 0.1, 0, -6.89226E-09, -1.258E-12, 6.89355E-09, 2207.2824588009375
DataValue, -0.9, 0.1, 0, -5.9380999999999996E-09, -1.304E-12, 5.92991E-09, 1317.0890258831703
DataValue, -0.84, 0.1, 0, -5.04402E-09, -1.3780000000000002E-12, 5.06495E-09, 1130.7197501526725
DataValue, -0.78, 0.1, 0, -4.26432E-09, -1.45E-12, 4.26847E-09, 1562.5048051207705
DataValue, -0.72, 0.1, 0, -3.54887E-09, -1.4880000000000001E-12, 3.54702E-09, -14439.916897128003
DataValue, -0.66, 0.1, 0, -2.90376E-09, -1.4380000000000001E-12, 2.9049E-09, -6316.9528932785843
DataValue, -0.6, 0.1, 0, -2.3375E-09, -1.46E-12, 2.34044E-09, 904.5561243830241
DataValue, -0.54, 0.1, 0, -1.84513E-09, -1.642E-12, 1.84694E-09, 742.76010673435587
DataValue, -0.48, 0.1, 0, -1.42398E-09, -1.7160000000000002E-12, 1.43387E-09, 597.82970246605032
DataValue, -0.42, 0.1, 0, -1.06435E-09, -2.0070000000000002E-12, 1.06904E-09, 265.18472208477948
DataValue, -0.36, 0.1, 0, -7.57597E-10, -2.698E-12, 7.689840000000001E-10, 73.2243837468087
DataValue, -0.3, 0.1, 0, -5.0237E-10, 1.0334E-11, 5.18153E-10, 32.941775657106653
DataValue, -0.24, 0.1, 0, -3.3818900000000004E-10, 1.0305900000000001E-10, 2.4673000000000004E-10, 30.672799998420977
DataValue, -0.18, 0.1, 0, -2.0080900000000002E-10, 5.16823E-10, -3E-10, 38.86706770437987
DataValue, -0.12, 0.1, 0, -9.9677000000000012E-11, 2.25916E-09, -2.11315E-09, 42.55580636037601
DataValue, -0.06, 0.1, 0, -3.3188E-11, 8.66916E-09, -8.47976E-09, 46.83109776535192
DataValue, 0, 0.1, 0, 1.2501000000000001E-11, 2.9294299999999997E-08, -2.8854199999999996E-08, 52.398997786793132
DataValue, 0.06, 0.1, 0, 4.7112000000000004E-11, 8.561769999999999E-08, -8.43304E-08, 59.712182332773786
DataValue, 0.12, 0.1, 0, 7.9997000000000008E-11, 2.1855399999999999E-07, -2.15539E-07, 68.765699000333
DataValue, 0.18, 0.1, 0, 1.19304E-10, 4.90266E-07, -4.83452E-07, 80.035642077534
DataValue, 0.24, 0.1, 0, 1.6429500000000003E-10, 9.78837E-07, -9.66048E-07, 94.630238068904049
DataValue, 0.3, 0.1, 0, 2.1366000000000002E-10, 1.74244E-06, -1.7185500000000003E-06, 111.19298764063537
DataValue, 0.36, 0.1, 0, 2.7716900000000003E-10, 2.88007E-06, -2.8517800000000002E-06, 128.75915723558913
DataValue, 0.42, 0.1, 0, 3.50275E-10, 4.4249500000000007E-06, -4.38588E-06, 151.13620573998449
DataValue, 0.48, 0.1, 0, 4.3318700000000006E-10, 6.3712800000000006E-06, -6.3229100000000008E-06, 177.31023501709598
DataValue, 0.54, 0.1, 0, 5.3078900000000008E-10, 8.70623E-06, -8.65022E-06, 208.66348094456578
DataValue, 0.6, 0.1, 0, 6.3692500000000005E-10, 1.1323600000000001E-05, -1.12485E-05, 243.02116940491314
DataValue, 0.66, 0.1, 0, 7.66201E-10, 1.42652E-05, -1.4201E-05, 278.41505544797695
DataValue, 0.72, 0.1, 0, 9.1258E-10, 1.74249E-05, -1.73452E-05, 321.64394910042995
DataValue, 0.78, 0.1, 0, 1.07885E-09, 2.0716E-05, -2.0638500000000002E-05, 374.27464356469795
DataValue, 0.84, 0.1, 0, 1.25785E-09, 2.40112E-05, -2.3943E-05, 429.86902364069846
DataValue, 0.9, 0.1, 0, 1.46818E-09, 2.73868E-05, -2.73147E-05, 490.35844614351049
DataValue, 0.96, 0.1, 0, 1.70404E-09, 3.06686E-05, -3.06068E-05, 562.29814939800167
DataValue, 1.02, 0.1, 0, 1.95319E-09, 3.39019E-05, -3.3838400000000005E-05, 635.3402826207913
DataValue, 1.08, 0.1, 0, 2.21931E-09, 3.70443E-05, -3.69355E-05, 729.23711299117087
