
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 04/09/2026 13:06:46
MetaData, TestRecord.TestTarget, 260331_WF02_#5_JUMBOFET_R1
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 884c2c30-0526-4822-9f6a-19f747830fe3
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10, -0.001
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.001, -1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.071428571428571425
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.071428571428571425
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.071428571428571425
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.071428571428571425
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.071428571428571425
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU4:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=2.9 V, Step=700 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU1:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.8,1.5,2.2,2.9	0.1	0.7	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 717.07841553424532
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -4.7154500000000004E-05, 5.1700900000000005E-05, 2.4200000000000003E-13, 717.07841553424532
DataValue, -2.94, 0.1, 0, -5.5099800000000004E-05, 5.6213000000000005E-05, 1.6000000000000003E-13, 1510.56085944319
DataValue, -2.88, 0.1, 0, -5.5308E-05, 5.59756E-05, 1.4E-13, -5244.9697957043263
DataValue, -2.82, 0.1, 0, -5.4481700000000004E-05, 5.49415E-05, 1.2000000000000002E-13, -2524.3062613497623
DataValue, -2.7600000000000002, 0.1, 0, -5.30984E-05, 5.33769E-05, 7.1E-14, -1875.2264626817544
DataValue, -2.7, 0.1, 0, -5.13409E-05, 5.15358E-05, 9.9000000000000007E-14, -1600.4001838769359
DataValue, -2.64, 0.1, 0, -4.9389000000000004E-05, 4.9521E-05, 1.0500000000000001E-13, -1421.2762891439666
DataValue, -2.58, 0.1, 0, -4.7290700000000004E-05, 4.73632E-05, 6.5E-14, -1296.9306423546332
DataValue, -2.52, 0.1, 0, -4.5111E-05, 4.51446E-05, 7.9E-14, -1207.9187773178637
DataValue, -2.46, 0.1, 0, -4.28861E-05, 4.28841E-05, 9.7E-14, -1134.5620303348505
DataValue, -2.4, 0.1, 0, -4.06395E-05, 4.06136E-05, 7.9E-14, -1074.3846376495774
DataValue, -2.34, 0.1, 0, -3.84021E-05, 3.83521E-05, 7E-14, -1020.7239841555462
DataValue, -2.2800000000000002, 0.1, 0, -3.6174500000000004E-05, 3.61089E-05, 6.0000000000000009E-14, -971.0762674180578
DataValue, -2.22, 0.1, 0, -3.39737E-05, 3.3893900000000004E-05, 5.9E-14, -927.26893205749548
DataValue, -2.16, 0.1, 0, -3.18159E-05, 3.17257E-05, 2.2E-14, -888.5688815648133
DataValue, -2.1, 0.1, 0, -2.9710100000000002E-05, 2.96122E-05, 3.1E-14, -851.188415081722
DataValue, -2.04, 0.1, 0, -2.7659900000000003E-05, 2.7554E-05, 7.8000000000000008E-14, -815.71135211538115
DataValue, -1.98, 0.1, 0, -2.5669700000000003E-05, 2.5561200000000002E-05, 1.1E-14, -783.61915386422754
DataValue, -1.92, 0.1, 0, -2.3753300000000002E-05, 2.36417E-05, 2.2E-14, -753.519090835955
DataValue, -1.86, 0.1, 0, -2.19098E-05, 2.17981E-05, 2.7000000000000002E-14, -723.585230733697
DataValue, -1.8, 0.1, 0, -2.0140700000000002E-05, 2.00288E-05, 4.0000000000000006E-14, -694.60461474639817
DataValue, -1.74, 0.1, 0, -1.84507E-05, 1.83396E-05, 4.1E-14, -667.1850791717967
DataValue, -1.68, 0.1, 0, -1.6841E-05, 1.67318E-05, 4E-15, -640.86259537368994
DataValue, -1.62, 0.1, 0, -1.53143E-05, 1.52079E-05, 7E-15, -615.58984672138433
DataValue, -1.56, 0.1, 0, -1.38714E-05, 1.37684E-05, -6.0000000000000005E-15, -591.84268625880088
DataValue, -1.5, 0.1, 0, -1.25154E-05, 1.24169E-05, -2.0000000000000003E-14, -568.23887009800774
DataValue, -1.44, 0.1, 0, -1.1242E-05, 1.11473E-05, -8E-15, -543.65456748183419
DataValue, -1.3800000000000001, 0.1, 0, -1.00528E-05, 9.95754E-06, 1.7E-14, -521.70982479263114
DataValue, -1.32, 0.1, 0, -8.93731E-06, 8.85679E-06, -5.8E-14, -502.25950854487047
DataValue, -1.26, 0.1, 0, -7.91908E-06, 7.84134E-06, 2.6000000000000003E-14, -482.68107303171996
DataValue, -1.2, 0.1, 0, -6.9797200000000008E-06, 6.9072600000000005E-06, 1.0000000000000002E-14, -462.38902880725453
DataValue, -1.1400000000000001, 0.1, 0, -6.11583E-06, 6.0489700000000005E-06, -2.2E-14, -442.22798969751335
DataValue, -1.08, 0.1, 0, -5.3270800000000005E-06, 5.2657300000000007E-06, -5.6E-14, -423.80858390174114
DataValue, -1.02, 0.1, 0, -4.6130500000000007E-06, 4.5573500000000005E-06, -2.6000000000000003E-14, -405.51951284930539
DataValue, -0.96, 0.1, 0, -3.96724E-06, 3.91691E-06, 1.8000000000000002E-14, -387.9259309481771
DataValue, -0.9, 0.1, 0, -3.38974E-06, 3.3447900000000003E-06, 8E-15, -370.77178481711303
DataValue, -0.84, 0.1, 0, -2.8739900000000005E-06, 2.8339E-06, -1.9E-14, -353.70460970304742
DataValue, -0.78, 0.1, 0, -2.41767E-06, 2.38247E-06, -6.1E-14, -338.47650565898141
DataValue, -0.72, 0.1, 0, -2.01865E-06, 1.98799E-06, -3.1E-14, -323.2121741703578
DataValue, -0.66, 0.1, 0, -1.6700100000000002E-06, 1.6435600000000002E-06, -3.6000000000000004E-14, -307.85515475004411
DataValue, -0.6, 0.1, 0, -1.36882E-06, 1.34626E-06, -2.6000000000000003E-14, -293.49691465299975
DataValue, -0.54, 0.1, 0, -1.1110500000000002E-06, 1.09199E-06, -2.8E-14, -277.19780953115571
DataValue, -0.48, 0.1, 0, -8.90171E-07, 8.73215E-07, -6.1E-14, -264.90079303876558
DataValue, -0.42, 0.1, 0, -7.07015E-07, 6.94198E-07, -7.6E-14, -254.30660264621585
DataValue, -0.36, 0.1, 0, -5.5526E-07, 5.44741E-07, -6.7E-14, -240.47108998867543
DataValue, -0.3, 0.1, 0, -4.2984899999999997E-07, 4.21465E-07, -5.6E-14, -226.79359769486118
DataValue, -0.24, 0.1, 0, -3.27418E-07, 3.20921E-07, -4.5000000000000004E-14, -211.3683195624441
DataValue, -0.18, 0.1, 0, -2.43786E-07, 2.38891E-07, -7.1E-14, -192.59566298047272
DataValue, -0.12, 0.1, 0, -1.75586E-07, 1.72109E-07, -4.0000000000000006E-14, -167.76872650296585
DataValue, -0.06, 0.1, 0, -1.1908099999999999E-07, 1.16832E-07, -1.22E-13, -131.32979077853236
DataValue, 0, 0.1, 0, -7.0275999999999987E-08, 6.90201E-08, -1.0200000000000001E-13, -80.802690288990817
DataValue, 0.06, 0.1, 0, -2.6783999999999997E-08, 2.64601E-08, -8.3000000000000012E-14, -71.25891055679044
DataValue, 0.12, 0.1, 0, 1.29152E-08, -1.2812199999999998E-08, -5.3E-14, 186.23497428735584
DataValue, 0.18, 0.1, 0, 5.0452899999999996E-08, -5.03997E-08, -1.3E-13, 61.866334109013941
DataValue, 0.24, 0.1, 0, 8.87664E-08, -8.91271E-08, -1.2100000000000002E-13, 122.61754542269227
DataValue, 0.3, 0.1, 0, 1.33152E-07, -1.34107E-07, -1.0200000000000001E-13, 159.05468476263991
DataValue, 0.36, 0.1, 0, 1.87595E-07, -1.89525E-07, -6.3000000000000009E-14, 180.6050921888239
DataValue, 0.42, 0.1, 0, 2.57407E-07, -2.60622E-07, -1.3800000000000002E-13, 194.1036737547374
DataValue, 0.48, 0.1, 0, 3.46876E-07, -3.5168899999999997E-07, -9.7E-14, 204.6932720652427
DataValue, 0.54, 0.1, 0, 4.61504E-07, -4.68396E-07, -1.0700000000000001E-13, 214.09095214857339
DataValue, 0.6, 0.1, 0, 6.06541E-07, -6.16006E-07, -8.2E-14, 224.17696830594275
DataValue, 0.66, 0.1, 0, 7.87446E-07, -7.9999499999999993E-07, -8.2E-14, 234.46459299991074
DataValue, 0.72, 0.1, 0, 1.011435E-06, -1.027682E-06, -1.17E-13, 237.5457475741153
DataValue, 0.78, 0.1, 0, 1.30198E-06, -1.3258E-06, -1.16E-13, 251.07526708654604
DataValue, 0.84, 0.1, 0, 1.6332800000000002E-06, -1.6574000000000002E-06, -1.3800000000000002E-13, 274.07805297859659
DataValue, 0.9, 0.1, 0, 2.0240100000000003E-06, -2.05412E-06, -1.36E-13, 285.76259082753563
DataValue, 0.96, 0.1, 0, 2.48567E-06, -2.52232E-06, -1.09E-13, 298.82026996194719
DataValue, 1.02, 0.1, 0, 3.0252600000000002E-06, -3.06923E-06, -1.3E-13, 312.84825719895292
DataValue, 1.08, 0.1, 0, 3.6499500000000005E-06, -3.7015500000000006E-06, -1.19E-13, 328.1083697244992
DataValue, 1.1400000000000001, 0.1, 0, 4.36438E-06, -4.4245100000000004E-06, -1E-13, 343.738072120086
DataValue, 1.2, 0.1, 0, 5.17903E-06, -5.2480400000000007E-06, -1.4900000000000002E-13, 359.57228259953723
